id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
61061,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Miguel Castelino,Argentina,"PP Cruce Caballero, Misiones",-26.5167,-53.9834,?,song,,,field recording,//xeno-canto.org/61061,https://xeno-canto.org/61061/download,WOOD-QUAIL Spot-winged_04_PP Cruce Caballero_Misiones_AR_14DIC89_Miguel Castelino.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/ffts/XC61061-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/ffts/XC61061-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/ffts/XC61061-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/ffts/XC61061-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/wave/XC61061-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/wave/XC61061-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RCJCABZSNP/wave/XC61061-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,1:26,?:?,1989-12-14,2010-08-25,[],From Bird Sounds of Southern South America by Lopez-Lanus (2008)</a>,unknown,unknown,unknown,,,no,,,44100
55960,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Myriam Velazquez,Paraguay,"Retiro Sapucai, Caaguazu",,,?,song,,,field recording,//xeno-canto.org/55960,https://xeno-canto.org/55960/download,WOOD-QUAIL Spot-winged_01_Retiro Sapucai_Caaguazu_PY_22NOV02_Myriam Velazquez.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BSSDZACLHP/ffts/XC55960-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BSSDZACLHP/ffts/XC55960-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BSSDZACLHP/ffts/XC55960-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BSSDZACLHP/ffts/XC55960-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BSSDZACLHP/wave/XC55960-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BSSDZACLHP/wave/XC55960-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BSSDZACLHP/wave/XC55960-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:07,?:?,2002-11-22,2010-06-17,[],From Bird Sounds of Southern South America by Lopez-Lanus (2008)</a>,unknown,unknown,unknown,,,no,,,44100
52614,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Bernabe Lopez-Lanus,Brazil,"PN Itatiaia-Hotel Simon, Rio de Janeiro",,,?,song,,,field recording,//xeno-canto.org/52614,https://xeno-canto.org/52614/download,WOOD-QUAIL Spot-winged_08_PN Itatiaia-Hotel Simon_Rio de Janeiro_BR_25FEB04_B Lopez-Lanus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52614-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52614-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52614-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52614-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC52614-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC52614-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC52614-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:12,?:?,2004-02-25,2010-05-26,[],From Bird Sounds of Southern South America by Lopez-Lanus (2008)</a>,unknown,unknown,unknown,,,no,,,44100
52613,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Bernabe Lopez-Lanus,Brazil,"PN Itatiaia-Hotel Simon, Rio de Janeiro",,,?,song,,,field recording,//xeno-canto.org/52613,https://xeno-canto.org/52613/download,WOOD-QUAIL Spot-winged_07_PN Itatiaia-Hotel Simon_Rio de Janeiro_BR_25FEB04_B Lopez-Lanus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52613-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52613-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52613-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52613-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC52613-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC52613-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC52613-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:16,?:?,2004-02-25,2010-05-26,[],From Bird Sounds of Southern South America by Lopez-Lanus (2008)</a>,unknown,unknown,unknown,,,no,,,44100
52612,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Bernabe Lopez-Lanus,Brazil,"PN Itatiaia-Hotel Simon, Rio de Janeiro",,,?,song,,,field recording,//xeno-canto.org/52612,https://xeno-canto.org/52612/download,WOOD-QUAIL Spot-winged_05_PN Itatiaia-Hotel Simon_Rio de Janeiro_BR_25FEB04_B Lopez-Lanus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52612-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52612-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52612-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC52612-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC52612-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC52612-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC52612-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:04,?:?,2004-02-25,2010-05-26,[],From Bird Sounds of Southern South America by Lopez-Lanus (2008)</a>,unknown,unknown,unknown,,,no,,,44100
50128,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Rosendo Fraga,Paraguay,"San Pedro Mi, Itapua",,,?,song,,,field recording,//xeno-canto.org/50128,https://xeno-canto.org/50128/download,WOOD-QUAIL Spot-winged_02_San Pedro Mi_Itapua_PY_5OCT01_Rosendo Fraga.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC50128-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC50128-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC50128-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC50128-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/wave/XC50128-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/wave/XC50128-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JQSYKZHEMB/wave/XC50128-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:37,?:?,2001-10-05,2010-05-18,[],From Bird Sounds of Southern South America by Lopez-Lanus (2008)</a>,unknown,unknown,unknown,,,no,,,44100
7355,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Guto Carvalho,Brazil,Faz. Casa de Pedra  near Intervales,,,830,empoleirando,,,field recording,//xeno-canto.org/7355,https://xeno-canto.org/7355/download,uru.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SCKAMAAZDT/ffts/XC7355-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SCKAMAAZDT/ffts/XC7355-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SCKAMAAZDT/ffts/XC7355-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SCKAMAAZDT/ffts/XC7355-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SCKAMAAZDT/wave/XC7355-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SCKAMAAZDT/wave/XC7355-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SCKAMAAZDT/wave/XC7355-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:28,18h00,2006-09-07,2008-11-20,[],,unknown,unknown,unknown,,,no,,,16000
4720,Odontophorus,capueira,plumbeicollis,birds,Spot-winged Wood Quail,Ciro Albano,Brazil,"Serra de Baturité, Ceará",-4.2334,-38.9167,750,song,,,field recording,//xeno-canto.org/4720,https://xeno-canto.org/4720/download,232_Odontophorus capueira_F25_Pacoti_03_IX_2005_Ciro Albano.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/ffts/XC4720-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/ffts/XC4720-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/ffts/XC4720-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/ffts/XC4720-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/wave/XC4720-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/wave/XC4720-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/wave/XC4720-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:36,07:30,2005-12-04,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
786519,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Ricardo José Mitidieri,Brazil,"PE Intervales, Ribeirao Grande-SP, São Paulo",-24.2601,-48.4073,950,song,,,field recording,//xeno-canto.org/786519,https://xeno-canto.org/786519/download,XC786519-recording-20230311-185153-Uru.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC786519-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC786519-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC786519-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC786519-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/wave/XC786519-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/wave/XC786519-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/wave/XC786519-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:07,18:50,2023-03-11,2023-03-17,[],,no,no,no,,,no,HI-Q recorder app,Motorola mobile phone ,44100
581413,Odontophorus,capueira,plumbeicollis,birds,Spot-winged Wood Quail,Ciro Albano,Brazil,"Biological Reserve Guaribas, Mamanguape, Paraíba",-6.7202,-35.1895,180,song,uncertain,,field recording,//xeno-canto.org/581413,https://xeno-canto.org/581413/download,XC581413-Odontophorus_capueira-1404277.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/ffts/XC581413-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/ffts/XC581413-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/ffts/XC581413-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/ffts/XC581413-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/wave/XC581413-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/wave/XC581413-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MXVQPUKGWW/wave/XC581413-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:12,09:30,2014-08-02,2020-08-09,[],,yes,yes,yes,,,no,,,48000
522073,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Bernabe Lopez-Lanus,Argentina,"Forestal Belga (Cruce Caballero), San Pedro, Misiones",-26.5723,-53.8018,420,song,uncertain,adult,field recording,//xeno-canto.org/522073,https://xeno-canto.org/522073/download,XC522073-Jaguar Panthera onca Grabacion acortada IIb BLL512 Misiones 10OCT2019.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC522073-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC522073-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC522073-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC522073-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC522073-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC522073-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC522073-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:54,21:00,2019-10-10,2020-01-23,[],"BLL513/23. Jaguar (Panthera onca) de fondo (el mugido corto profundo). Aves Argentinas/AOP (Informe Aves Forestal Belga). ca. 26°32'37""S 53°45'41""W.  La segunda vez a 40 m de distancia del micrófono. Identificación cortesía: Gabriel Moresco y Miguel Castelino.",no,no,no,,,no,,,44100
435698,Odontophorus,capueira,capueira,birds,Spot-winged Wood Quail,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Trilha dos Tucanos, Tapirai, São Paulo",-24.0037,-47.0037,750,song,,,field recording,//xeno-canto.org/435698,https://xeno-canto.org/435698/download,XC435698-Uru (Odontophorus capueira-OK)TUC 8-9 18e15.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC435698-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC435698-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC435698-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC435698-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC435698-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC435698-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC435698-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:34,18:15,2018-09-08,2018-09-23,[],,yes,yes,no,,,no,,,44100
435690,Odontophorus,capueira,capueira,birds,Spot-winged Wood Quail,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"PE Intervales, Ribeirao Grande, São Paulo",-24.2601,-48.4073,950,song,,,field recording,//xeno-canto.org/435690,https://xeno-canto.org/435690/download,XC435690-Uru2 (Odontophorus capueira-OK)  12-9 8e15.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC435690-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC435690-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC435690-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC435690-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC435690-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC435690-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC435690-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:14,8:15,2018-09-12,2018-09-23,[],Em um frenesi alimentar!,yes,yes,no,,,no,,,44100
422910,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Fernando Igor de Godoy,Brazil,"Sucupira - Santa Cruz Cabrália, Bahia",-16.3162,-39.1848,80,song,,,field recording,//xeno-canto.org/422910,https://xeno-canto.org/422910/download,XC422910-2312 Odontophorus capueira (song in r pb)Sucupira_SCCabraliaBA_200917_FIG.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC422910-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC422910-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC422910-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC422910-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC422910-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC422910-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC422910-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:10,06:30,2017-09-20,2018-06-29,[],FCF2312 - Fonoteca Casa da Floresta.,no,no,yes,,,no,,,44100
422740,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Fernando Igor de Godoy,Brazil,"Sucupira - Santa Cruz Cabrália, Bahia",-16.3162,-39.1848,80,song,,,field recording,//xeno-canto.org/422740,https://xeno-canto.org/422740/download,XC422740-2113 Odontophorus capueira (song in resp pb)Sucupira_Veracel_BA_140517_FIG.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC422740-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC422740-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC422740-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC422740-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC422740-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC422740-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC422740-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:06,07:00,2017-05-14,2018-06-28,[],FCF2113 - Fonoteca Casa da Floresta.,yes,yes,no,,,no,,,44100
353543,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Alexandre Bianco,Brazil,"Maquiné, Rio Grande do Sul",-29.523,-50.2331,180,song,,,field recording,//xeno-canto.org/353543,https://xeno-canto.org/353543/download,"XC353543-Odontophorus capueira capueira (Spix, 1825).mp3","{'small': '//xeno-canto.org/sounds/uploaded/ODNEDFESFY/ffts/XC353543-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ODNEDFESFY/ffts/XC353543-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ODNEDFESFY/ffts/XC353543-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ODNEDFESFY/ffts/XC353543-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ODNEDFESFY/wave/XC353543-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ODNEDFESFY/wave/XC353543-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ODNEDFESFY/wave/XC353543-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:47,19:00,2017-01-01,2017-01-30,[],,no,no,no,,,no,,,48000
340248,Odontophorus,capueira,capueira (ssp assumed from location),birds,Spot-winged Wood Quail,Jeremy Minns,Brazil,Serra do Mar State Park. Picinguaba,-23.3334,-44.8834,10,call,,,field recording,//xeno-canto.org/340248,https://xeno-canto.org/340248/download,XC340248-ODOCAP13.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC340248-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC340248-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC340248-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC340248-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC340248-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC340248-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC340248-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:12,08:37,2003-11-11,2016-10-26,[],"lowland humid forest - one or two of the flock, disturbed by my approach, flew off and the others remained on the ground giving these calls",yes,yes,no,,,no,,,44100
299146,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Fernando Igor de Godoy,Brazil,"Itararé, São Paulo",-24.1086,-49.3608,750,song,,,field recording,//xeno-canto.org/299146,https://xeno-canto.org/299146/download,XC299146-180 Odontophorus capueira (canto) FazIbiti_ItararéSP030911.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC299146-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC299146-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC299146-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC299146-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC299146-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC299146-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC299146-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:32,05:30,2011-09-03,2016-01-12,[],FNJV 29554 - Casa da Floresta,no,no,no,,,no,,,48000
293172,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Alyne Perillo,Brazil,"Serra da Ferrugem, Conceição do Mato Dentro, Minas Gerais",-19.0904,-43.3891,700,song,,,field recording,//xeno-canto.org/293172,https://xeno-canto.org/293172/download,XC293172-o_capueira_alyne_cmd_1.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/ffts/XC293172-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/ffts/XC293172-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/ffts/XC293172-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/ffts/XC293172-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/wave/XC293172-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/wave/XC293172-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/wave/XC293172-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:18,07:00,2015-10-15,2015-12-02,[],,no,no,yes,,,no,,,22050
181376,Odontophorus,capueira,,birds,Spot-winged Wood Quail,João Gava,Brazil,"Reserva Biológica do Aguaí, Nova Veneza, Santa Catarina, Santa Catarina",-28.6494,-49.6695,320,song,,,field recording,//xeno-canto.org/181376,https://xeno-canto.org/181376/download,XC181376-Odontophorus capueira_AGUAÍ.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC181376-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC181376-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC181376-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/ffts/XC181376-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/wave/XC181376-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/wave/XC181376-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CEKMJEZKSJ/wave/XC181376-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:13,09:00,2013-11-17,2014-06-08,[],,no,no,no,,,no,,,44100
161840,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Rodrigo Dela Rosa,Brazil,Intervales State Park. Residential area,-24.2667,-48.4167,850,song,,,field recording,//xeno-canto.org/161840,https://xeno-canto.org/161840/download,XC161840-Odontophorus capoeira.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC161840-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC161840-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC161840-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC161840-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC161840-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC161840-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC161840-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,1:05,17:27,2013-12-26,2013-12-30,['Grallaria varia'],,no,no,no,,,no,,,48000
68884,Odontophorus,capueira,capueira,birds,Spot-winged Wood Quail,Frank Lambert,Brazil,Parque Nacional do Itatiaia,-22.3,-44.6,?,call,,,field recording,//xeno-canto.org/68884,https://xeno-canto.org/68884/download,Odontophorus_capueira_1993a-FRL_BR_14_2066-2100_1_C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC68884-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC68884-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC68884-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC68884-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC68884-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC68884-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC68884-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:22,?:?,0000-00-00,2011-01-06,[],Previously published on AVoCet as AV7571</a>.  GPS: estimate from GeoHack. presumably alarm  digitized from cassette,unknown,unknown,unknown,,,no,,,44100
61637,Odontophorus,capueira,,birds,Spot-winged Wood Quail,Frank Lambert,Brazil,"Reserva Ecológica de Guapiaçu, RJ",-22.5001,-42.7167,?,song,,,field recording,//xeno-canto.org/61637,https://xeno-canto.org/61637/download,WOODQUAILSpotWinged-FL REGUA 28Aug06 .mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC61637-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC61637-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC61637-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC61637-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC61637-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC61637-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC61637-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:51,06:00,2006-08-28,2010-09-03,['Nyctibius aethereus'],"distant, the potoo in the back is  XC61634",unknown,unknown,unknown,,,no,,,44100
